date,financing_balance,financing_purchase,financing_redeem,securities_lending_balance,securities_lending_sell,securities_lending_shares,margin_balance
20120905,46434490498.0,1632564950.0,1363835467.0,866941167.0,125504126.0,,47301431665.0
20120906,46734326953.0,1608727913.0,1308891458.0,878206655.0,135899804.0,,47612533608.0
20120907,46551429029.0,4336815591.0,4519713515.0,899376929.0,227423483.0,,47450805958.0
20120910,47126249677.0,3477138749.0,2902318101.0,886484812.0,112440098.0,,48012734489.0
20120911,47897803829.0,2580282922.0,1808728770.0,796149061.0,110351985.0,,48693952890.0
20120912,48462868314.0,2739662949.0,2174598464.0,822985772.0,162310567.0,,49285854086.0
20120913,48798184410.0,2208340317.0,1873024221.0,830509365.0,127242730.0,,49628693775.0
20120914,48670194775.0,2806237438.0,2934227073.0,837191615.0,157294664.0,,49507386390.0
20120917,49040117321.0,2558273294.0,2188350748.0,817905616.0,146148054.0,,49858022937.0
20120918,49256955701.0,1754116814.0,1537278434.0,767029684.0,126572029.0,,50023985385.0
20120919,49533570717.0,1837774603.0,1561159587.0,814641345.0,123927878.0,,50348212062.0
20120920,49793080866.0,2140705780.0,1881195631.0,802087336.0,131210692.0,,50595168202.0
20120921,49751841324.0,1769209667.0,1810449209.0,816583676.0,139891973.0,,50568425000.0
20120924,49922439548.0,1719001695.0,1548403471.0,837518922.0,152475719.0,,50759958470.0
20120925,49668053926.0,1347716776.0,1602102398.0,910568341.0,119230488.0,,50578622267.0
20120926,49560420336.0,1300488950.0,1408122540.0,887941875.0,140129407.0,,50448362211.0
20120927,48907506409.0,2351994804.0,3004908731.0,931647214.0,184576201.0,,49839153623.0
20120928,47592602099.0,2247164513.0,3562068823.0,932013450.0,155872499.0,,48524615549.0
20121008,48264741771.0,2310097195.0,1637957523.0,969055748.0,115648046.0,,49233797519.0
20121009,48396852337.0,2764492399.0,2632381833.0,1092153231.0,146184953.0,,49489005568.0
20121010,48919543554.0,2279615232.0,1756924015.0,1073263343.0,129690882.0,,49992806897.0
20121011,49440483610.0,2225160985.0,1704220929.0,1045817724.0,195813581.0,,50486301334.0
20121012,49448638952.0,1908823608.0,1900668266.0,1025770688.0,156486705.0,,50474409640.0
20121015,49663180778.0,1691218706.0,1476676880.0,1090407763.0,113395044.0,,50753588541.0
20121016,49763747191.0,1844932312.0,1744365899.0,1125348375.0,159267653.0,,50889095566.0
20121017,50073315146.0,1926672446.0,1617104491.0,1172942823.0,153853715.0,,51246257969.0
20121018,49898366599.0,2447878705.0,2622827252.0,1258697877.0,161104011.0,,51157064476.0
20121019,49690327417.0,1848948756.0,2056987938.0,1170027001.0,135684548.0,,50860354418.0
20121022,49878708176.0,1994060503.0,1805679744.0,1243452816.0,139669193.0,,51122160992.0
20121023,50268571335.0,2284288793.0,1894425634.0,1165651473.0,131752963.0,,51434222808.0
20121024,50553991724.0,1887157124.0,1601736735.0,1157441737.0,133866147.0,,51711433461.0
20121025,50925458666.0,2168295969.0,1796829027.0,1100159828.0,139550740.0,,52025618494.0
20121026,51310726506.0,2288657132.0,1903389292.0,889943114.0,111326685.0,,52200669620.0
20121029,51689038799.0,1584953781.0,1206641488.0,927847068.0,128121470.0,,52616885867.0
20121030,51501871483.0,1589603973.0,1776771289.0,1001355314.0,151389572.0,,52503226797.0
20121031,51559113178.0,1692366022.0,1635124327.0,1063191973.0,159333903.0,,52622305151.0
20121101,51237157202.0,2617929839.0,2939885815.0,1142165204.0,186500459.0,,52379322406.0
20121102,51130702397.0,2343570856.0,2450025661.0,1181065951.0,147342085.0,,52311768348.0
20121105,51362279911.0,2316295635.0,2084718121.0,1218018631.0,143928818.0,,52580298542.0
20121106,51683392819.0,2421704753.0,2100591845.0,1180023770.0,166281041.0,,52863416589.0
20121107,51842199361.0,2051691468.0,1892884926.0,1198477605.0,200321673.0,,53040676966.0
20121108,51702911891.0,2055487490.0,2194774960.0,1160802573.0,224975405.0,,52863714464.0
20121109,51496481543.0,1478652032.0,1685082380.0,1169277224.0,207705413.0,,52665758767.0
20121112,51537026715.0,1767231895.0,1726686723.0,1292540521.0,239937283.0,,52829567236.0
20121113,51621569073.0,1885583091.0,1801040733.0,1282131180.0,216004448.0,,52903700253.0
20121114,51742932659.0,1519967699.0,1398604113.0,1331110919.0,272000019.0,,53074043578.0
20121115,51834437830.0,1585328945.0,1493823774.0,1291515135.0,229951784.0,,53125952965.0
20121116,51842436713.0,1662234177.0,1654235294.0,1175452798.0,239594991.0,,53017889511.0
20121119,52136377757.0,1674655573.0,1380714529.0,1227615384.0,252906374.0,,53363993141.0
20121120,52232906651.0,1509399872.0,1412870978.0,1208322014.0,225334923.0,,53441228665.0
20121121,52338359165.0,1943146103.0,1837693589.0,1306569346.0,308581665.0,,53644928511.0
20121122,52326315202.0,1332145449.0,1344189412.0,1302639373.0,214932697.0,,53628954575.0
20121123,52163842479.0,1543727769.0,1706200492.0,1347840020.0,257859771.0,,53511682499.0
20121126,52224867623.0,1322180521.0,1261155377.0,1366826765.0,234474541.0,,53591694388.0
20121127,52059352556.0,1561381214.0,1726896281.0,1384086520.0,255616186.0,,53443439076.0
20121128,51839015969.0,1430771351.0,1651107938.0,1363891223.0,252283104.0,,53202907192.0
20121129,51590830813.0,1428621103.0,1676806259.0,1487427984.0,274952139.0,,53078258797.0
20121130,51380781508.0,1715103966.0,1925153271.0,1534954623.0,272225784.0,,52915736131.0
20121203,50979389957.0,1746129421.0,2147520972.0,1642665995.0,230229452.0,,52622055952.0
20121204,50719310027.0,1668156873.0,1928236803.0,1691394679.0,210297671.0,,52410704706.0
20121205,50824143024.0,4221718658.0,4116885661.0,1791669857.0,342048073.0,,52615812881.0
20121206,51239355809.0,2710160062.0,2294947277.0,1773461775.0,274816420.0,,53012817584.0
20121207,51153092419.0,3742788183.0,3829051573.0,1908057633.0,308254110.0,,53061150052.0
20121210,51306934372.0,3401162233.0,3247320280.0,2052661137.0,312883081.0,,53359595509.0
20121211,51868905998.0,3125289600.0,2563317974.0,2031576319.0,265454958.0,,53900482317.0
20121212,52377520737.0,2687398378.0,2178783639.0,2098295346.0,267006109.0,,54475816083.0
20121213,52669288553.0,2246499161.0,1954731345.0,1953468786.0,217352599.0,,54622757339.0
20121214,52791881649.0,5843342497.0,5720749401.0,2087408295.0,328393870.0,,54879289944.0
20121217,53571995017.0,5541610549.0,4761497181.0,2198213076.0,294180919.0,,55770208093.0
20121218,54408074635.0,5151252842.0,4315173224.0,2270274901.0,300649942.0,,56678349536.0
20121219,54931071842.0,3768910786.0,3245913579.0,2273481726.0,230855261.0,,57204553568.0
20121220,55689600270.0,4484712392.0,3726183964.0,2242931415.0,345922585.0,,57932531685.0
20121221,56447787112.0,4689255807.0,3931068965.0,2139542755.0,269920339.0,,58587329867.0
20121224,57128889679.0,3788187865.0,3107085298.0,2257004885.0,296162726.0,,59385894564.0
20121225,57544359600.0,6368458672.0,5952988751.0,2456222039.0,409792961.0,,60000581639.0
20121226,58354981334.0,5114111979.0,4303490245.0,2417109460.0,234225185.0,,60772090794.0
20121227,59152544022.0,5373168743.0,4575606055.0,2353661865.0,331518088.0,,61506205887.0
20121228,59294670143.0,5297737080.0,5155610959.0,2460898300.0,384019735.0,,61755568443.0
20121231,59014161465.0,5633864416.0,5914373094.0,2751605671.0,407517940.0,,61765767136.0
20130104,60785480318.0,7407752903.0,5636434050.0,2811995346.0,249165702.0,,63597475664.0
20130107,62235629990.0,5443529030.0,3993379358.0,2933725931.0,275217920.0,,65169355921.0
20130108,63304834290.0,5640074918.0,4570870618.0,2760964424.0,228406328.0,,66065798714.0
20130109,64195114532.0,5722165174.0,4831884932.0,2728892539.0,259417409.0,,66924007071.0
20130110,65288113087.0,5763183125.0,4670184570.0,2812446464.0,252995418.0,,68100559551.0
20130111,65761864960.0,5721944752.0,5248192879.0,2503842541.0,229860202.0,,68265707501.0
20130114,66993937995.0,7911830846.0,6679757811.0,2776368938.0,324599804.0,,69770306933.0
20130115,68086057649.0,7691869725.0,6599750071.0,2866456375.0,269803585.0,,70952514024.0
20130116,69257047349.0,7447346465.0,6276356765.0,2712346680.0,234712367.0,,71969394029.0
20130117,70577250953.0,5886935810.0,4566732206.0,2549583418.0,260767601.0,,73126834371.0
20130118,70367079826.0,5755908405.0,5966079532.0,2715427584.0,284914625.0,,73082507410.0
20130121,71876409211.0,6561602308.0,5052272923.0,2889135338.0,280265354.0,,74765544549.0
20130122,73300956177.0,7837765200.0,6413218234.0,2877985819.0,383004646.0,,76178941996.0
20130123,74367360145.0,5642831418.0,4576427450.0,2824296289.0,266353151.0,,77191656434.0
20130124,74826755422.0,8055560610.0,7596165333.0,2769072963.0,363638399.0,,77595828385.0
20130125,74656422784.0,3835370531.0,4005703169.0,2643745664.0,213678710.0,,77300168448.0
20130128,75824006707.0,7217230263.0,6049646340.0,3070041858.0,342789657.0,,78894048565.0
20130129,77370649389.0,8032156123.0,6485513441.0,3195250984.0,324575148.0,,80565900373.0
20130130,79109519537.0,8022477919.0,6283607771.0,3231189179.0,300927152.0,,82340708716.0
20130131,80012584798.0,7429868873.0,6526803612.0,3229530293.0,246998316.0,,83242115091.0
20130201,79974275475.0,7920561619.0,7958870942.0,3294340997.0,285848430.0,,83268616472.0
20130204,82305911782.0,11251626666.0,8919990359.0,3224025811.0,314655291.0,,85529937593.0
20130205,83842570892.0,9474416050.0,7937756940.0,3132341883.0,284032107.0,,86974912775.0
20130206,85266773477.0,7874045216.0,6449842631.0,3110879179.0,206983997.0,,88377652656.0
20130207,86663004886.0,8580920767.0,7184689358.0,2660619696.0,211824227.0,,89323624582.0
20130208,84932368202.0,6812942439.0,8543579123.0,2418021962.0,172759587.0,,87350390164.0
20130218,87926525532.0,8842693426.0,5848536096.0,2416617093.0,205111168.0,,90343142625.0
20130219,89876334442.0,7886100852.0,5936291942.0,2271718764.0,213396088.0,,92148053206.0
20130220,90333744696.0,6361224934.0,5903814680.0,2257186074.0,223244382.0,,92590930770.0
20130221,91468231688.0,8401141942.0,7266654950.0,1853586564.0,262302413.0,,93321818252.0
20130222,91592282645.0,5317827763.0,5193776806.0,1742091491.0,210726317.0,,93334374136.0
20130225,92421928218.0,4784968168.0,3955322595.0,1830456434.0,232553313.0,,94252384652.0
20130226,94033826662.0,7658469765.0,6046571321.0,1805074779.0,286012204.0,,95838901441.0
20130227,94762628748.0,5775746098.0,5046944012.0,1840023561.0,317130058.0,,96602652309.0
20130228,94814148222.0,7990991763.0,7939472289.0,2105272544.0,353484188.0,,96919420766.0
20130301,95606134303.0,7320602629.0,6528616548.0,1972673189.0,263260807.0,,97578807492.0
20130304,97426076304.0,9066487513.0,7246545512.0,1727135393.0,308220189.0,,99153211697.0
20130305,98534885455.0,8155054783.0,7046245632.0,2000673735.0,402108670.0,,100535559190.0
20130306,99945597555.0,8520559834.0,7109847734.0,2115377147.0,327014420.0,,102060974702.0
20130307,101488438654.0,8464044001.0,6921202902.0,1966923628.0,309917753.0,,103455362282.0
20130308,101901925034.0,5936313125.0,5522826745.0,1987526048.0,290445126.0,,103889451082.0
20130311,102821772759.0,5082088791.0,4162241066.0,1948452838.0,276632787.0,,104770225597.0
20130312,102711768682.0,7022483678.0,7132487755.0,1902714770.0,314762594.0,,104614483452.0
20130313,104108557626.0,5513877779.0,4117088835.0,1825837512.0,299097407.0,,105934395138.0
20130314,104874569425.0,4609782978.0,3843771179.0,1996905584.0,283442449.0,,106871475009.0
20130315,105626987105.0,7471161896.0,6718744216.0,2011775416.0,408902401.0,,107638762521.0
20130318,106238513278.0,5282720607.0,4671194434.0,2019528889.0,267797480.0,,108258042167.0
20130319,106755434421.0,5201097686.0,4684176543.0,2130073796.0,289261107.0,,108885508217.0
20130320,107196193138.0,8066187351.0,7625428634.0,2399762325.0,415504328.0,,109595955463.0
20130321,108019003348.0,7062886655.0,6240076445.0,2483731778.0,270158014.0,,110502735126.0
20130322,108591092977.0,5511652970.0,4939563341.0,2435871005.0,243690346.0,,111026963982.0
20130325,109877567428.0,6297772712.0,5011298261.0,2449059912.0,279004940.0,,112326627340.0
20130326,111035476296.0,7099634360.0,5941725492.0,2248488085.0,266674030.0,,113283964381.0
20130327,112137310840.0,6298683390.0,5196848846.0,2269197193.0,267285479.0,,114406508033.0
20130328,113187084739.0,8010031524.0,6960257625.0,1899979450.0,325060876.0,,115087064189.0
20130329,112888053998.0,5204018492.0,5503049233.0,1883391009.0,287753194.0,,114771445007.0
20130401,113635641259.0,4542232360.0,3794645099.0,1823593206.0,232219448.0,,115459234465.0
20130402,114124843819.0,5298058935.0,4808856375.0,1812584900.0,288122642.0,,115937428719.0
20130403,113947874189.0,4074983283.0,4251952913.0,1829121676.0,269389114.0,,115776995865.0
20130408,115054289211.0,4894186965.0,3787771943.0,1762793624.0,298927793.0,,116817082835.0
20130409,115626276701.0,4952528226.0,4380540736.0,1985863434.0,320378225.0,,117612140135.0
20130410,115776352843.0,4753020947.0,4602944805.0,2142951912.0,288025234.0,,117919304755.0
20130411,116103113411.0,4192362486.0,3865601918.0,2152973603.0,201267777.0,,118256087014.0
20130412,115950047834.0,3905815812.0,4058881389.0,2148492748.0,213041967.0,,118098540582.0
20130415,116037778763.0,4245116922.0,4157385993.0,2199324054.0,266042893.0,,118237102817.0
20130416,116263244718.0,5209405509.0,4983939554.0,2139946274.0,307886724.0,,118403190992.0
20130417,117144800742.0,4875309857.0,3993753833.0,2267620822.0,391843539.0,,119412421564.0
20130418,117671674605.0,4771936720.0,4245062857.0,2292643432.0,295537900.0,,119964318037.0
20130419,117698737075.0,7739024920.0,7711962450.0,2443084447.0,412698424.0,,120141821522.0
20130422,119391719252.0,7099827303.0,5406845126.0,2384691901.0,219729253.0,,121776411153.0
20130423,120768319189.0,7082174321.0,5705574384.0,2131780731.0,257901753.0,,122900099920.0
20130424,121552670270.0,6827152161.0,6042801080.0,2287185309.0,379207719.0,,123839855579.0
20130425,122009589488.0,6886959934.0,6430040716.0,2172998614.0,336901479.0,,124182588102.0
20130426,121166321228.0,5086048547.0,5929316807.0,1942209657.0,231262387.0,,123108530885.0
20130502,122197863473.0,5644481042.0,4612938797.0,2057674882.0,262890394.0,,124255538355.0
20130503,121887004198.0,6620964102.0,6931823377.0,2148735200.0,352356561.0,,124035739398.0
20130506,123361128607.0,7268197122.0,5794072713.0,2276921533.0,339490889.0,,125638050140.0
20130507,124270338683.0,7074720877.0,6165510801.0,2362140752.0,303058394.0,,126632479435.0
20130508,124888103709.0,7157542145.0,6539777119.0,2507217737.0,301418246.0,,127395321446.0
20130509,126419196551.0,8168053782.0,6636960940.0,2374710357.0,252690084.0,,128793906908.0
20130510,126740444825.0,6034576415.0,5713328141.0,2303727340.0,290496190.0,,129044172165.0
20130513,128164330004.0,6459752621.0,5035867442.0,2360915033.0,275974650.0,,130525245037.0
20130514,129517780377.0,6593084766.0,5239634393.0,2337690202.0,246497726.0,,131855470579.0
20130515,130323971618.0,5529182884.0,4722991643.0,2433053208.0,254134124.0,,132757024826.0
20130516,131622975578.0,8878686659.0,7579682699.0,2475366123.0,395813111.0,,134098341701.0
20130517,131417103569.0,8768077046.0,8973949055.0,2470385623.0,395353262.0,,133887489192.0
20130520,133091760357.0,11095254875.0,9420598087.0,2517281991.0,375552639.0,,135609042348.0
20130521,134817899289.0,9591121306.0,7864982374.0,2334850741.0,267288382.0,,137152750030.0
20130522,136139858373.0,9552038138.0,8230079054.0,2437489139.0,260782720.0,,138577347512.0
20130523,138316858947.0,10511455801.0,8334455227.0,2344207599.0,314530094.0,,140661066546.0
20130524,138984769078.0,7928041003.0,7260130872.0,2234197713.0,251500832.0,,141218966791.0
20130527,140820346371.0,9894922165.0,8059344872.0,2305293833.0,286551661.0,,143125640204.0
20130528,141777400469.0,11214809176.0,10257755078.0,2455374710.0,457461210.0,,144232775179.0
20130529,143149532749.0,11029505099.0,9657372819.0,2456234080.0,416142975.0,,145605766829.0
20130530,144688843185.0,10070309550.0,8530999114.0,2418228409.0,339229593.0,,147107071594.0
20130531,145252249948.0,9369266328.0,8805859565.0,2258880000.0,359663134.0,,147511129948.0
20130603,147120806309.0,8694878633.0,6826322272.0,2557650932.0,301121296.0,,149678457241.0
20130604,148442795180.0,8363093077.0,7041104206.0,2171821367.0,335833052.0,,150614616547.0
20130605,148965564717.0,6605148405.0,6082378868.0,2183048019.0,237057925.0,,151148612736.0
20130606,149151822571.0,7577268832.0,7391010978.0,2071556115.0,242293234.0,,151223378686.0
20130607,148108787978.0,7526886429.0,8569921022.0,1957883747.0,235243875.0,,150066671725.0
20130613,149005277420.0,7009864137.0,6113374695.0,1993164182.0,332491436.0,,150998441602.0
20130614,148836812594.0,5797043147.0,5965507973.0,2061640842.0,374802575.0,,150898453436.0
20130617,150422821027.0,6939993912.0,5353985479.0,2128562400.0,428371823.0,,152551383427.0
20130618,151212539265.0,5884392397.0,5094674159.0,2230422477.0,477439795.0,,153442961742.0
20130619,152169383198.0,6713609038.0,5756765105.0,2207794093.0,492808671.0,,154377177291.0
20130620,152880634081.0,6490612227.0,5779361344.0,1987313226.0,373385951.0,,154867947307.0
20130621,152615187662.0,5782677649.0,6048124068.0,1965173140.0,486182674.0,,154580360802.0
20130624,150897063226.0,7735165100.0,9453289536.0,1790650183.0,569964484.0,,152687713409.0
20130625,147919911357.0,8118020855.0,11095172724.0,1778591939.0,719022421.0,,149698503296.0
20130626,148060353548.0,6758398626.0,6617956435.0,1947125975.0,593516269.0,,150007479523.0
20130627,146817016731.0,6272155736.0,7515492553.0,2249592302.0,571116427.0,,149066609033.0
20130628,145646592122.0,6216909816.0,7387334425.0,2530272294.0,503128004.0,,148176864416.0
20130701,145470354637.0,4848225334.0,5024462819.0,2788908395.0,406632907.0,,148259263032.0
20130702,145793434860.0,6140202318.0,5817122095.0,2994913148.0,363271927.0,,148788348008.0
20130703,146331396911.0,6458798024.0,5920835973.0,3122156208.0,392375429.0,,149453553119.0
20130704,146431475969.0,6940758376.0,6840679318.0,3222892968.0,363351094.0,,149654368937.0
20130705,146113979021.0,6311258009.0,6628754957.0,3346427225.0,295951637.0,,149460406246.0
20130708,145461882454.0,5161294561.0,5813391128.0,3349007814.0,290271717.0,,148810890268.0
20130709,145223927180.0,4060138518.0,4298093792.0,3406756562.0,280443999.0,,148630683742.0
20130710,145468426190.0,6516616406.0,6272117396.0,3459103698.0,321720518.0,,148927529888.0
20130711,144993447524.0,11836354163.0,12311332829.0,3534498235.0,405142193.0,,148527945759.0
20130712,145732591370.0,10184240097.0,9445096251.0,3012711389.0,313147034.0,,148745302759.0
20130715,146480487307.0,8714916690.0,7967020753.0,3162192097.0,393604878.0,,149642679404.0
20130716,147690127651.0,7899410046.0,6689769702.0,3279213977.0,404277328.0,,150969341628.0
20130717,147809024524.0,7738122870.0,7619225997.0,3120392198.0,362363182.0,,150929416722.0
20130718,148720424372.0,6705464503.0,5794064655.0,2904179326.0,329896451.0,,151624603698.0
20130719,147876128209.0,7248688103.0,8092984266.0,2796392120.0,446867647.0,,150672520329.0
20130722,148324934682.0,5694020549.0,5245214076.0,2872246439.0,407632288.0,,151197181121.0
20130723,148858609892.0,8486417073.0,7952741863.0,3001644404.0,465502092.0,,151860254296.0
20130724,149279195818.0,8617463762.0,8196877836.0,2930065483.0,443661952.0,,152209261301.0
20130725,149232789418.0,7665729318.0,7712135718.0,3040026973.0,365801524.0,,152272816391.0
20130726,148875607683.0,5432377690.0,5789559425.0,3020509405.0,272334242.0,,151896117088.0
20130729,149188477758.0,6003177022.0,5690306947.0,3146310551.0,364563120.0,,152334788309.0
20130730,149207743996.0,6003056011.0,5983789773.0,3192347775.0,354839138.0,,152400091771.0
20130731,149420127021.0,5473314564.0,5260931539.0,3310731997.0,317514868.0,,152730859018.0
20130801,149555722683.0,7121569170.0,6985973508.0,3337528664.0,354785014.0,,152893251347.0
20130802,148969271079.0,7328513424.0,7914965028.0,3167904972.0,244524797.0,,152137176051.0
20130805,149397053080.0,7193323164.0,6765541163.0,3258698825.0,267773693.0,,152655751905.0
20130806,149657184867.0,8542220553.0,8282088766.0,3207775784.0,341131891.0,,152864960651.0
20130807,150260238669.0,8933967401.0,8330913599.0,3248447266.0,353901159.0,,153508685935.0
20130808,151421916796.0,7147549342.0,5985871215.0,3184371304.0,302562314.0,,154606288100.0
20130809,151564666504.0,7775889605.0,7633139897.0,3131592635.0,322595309.0,,154696259139.0
20130812,151556419573.0,10517806898.0,10526053829.0,3289803971.0,422254784.0,,154846223544.0
20130813,152674633346.0,9467806071.0,8349592298.0,3213818900.0,312581246.0,,155888452246.0
20130814,152811481913.0,9089551977.0,8952703410.0,3191811966.0,354927551.0,,156003293879.0
20130815,153382068990.0,7899681215.0,7329094138.0,3054873234.0,296980699.0,,156436942224.0
20130816,154515208872.0,13006565961.0,11873426079.0,2839761298.0,591046376.0,,157354970170.0
20130819,154828299983.0,7878352329.0,7565261218.0,2907723962.0,427495712.0,,157736023945.0
20130820,155661493166.0,8705919775.0,7872726592.0,2935192988.0,432898632.0,,158596686154.0
20130821,156834706420.0,6940768662.0,5767555408.0,2866554016.0,306865258.0,,159701260436.0
20130822,157187498032.0,7154595112.0,6801803500.0,2864261101.0,296577412.0,,160051759133.0
20130823,157206691091.0,9468849165.0,9449656106.0,2737223795.0,373467241.0,,159943914886.0
20130826,158142844823.0,10303492304.0,9367338572.0,2962018629.0,449671375.0,,161104863452.0
20130827,159897225927.0,10505399464.0,8751018360.0,2907627936.0,382970001.0,,162804853863.0
20130828,162036114549.0,12670096372.0,10531207750.0,2867436147.0,410235222.0,,164903550696.0
20130829,163646162418.0,10194973629.0,8584925760.0,2783127447.0,318545128.0,,166429289865.0
20130830,162731361276.0,12066151492.0,12980952634.0,2786331383.0,398632179.0,,165517692659.0
20130902,164203170766.0,10893889831.0,9422080341.0,2793804345.0,352991068.0,,166996975111.0
20130903,163836243571.0,9264282240.0,9631209435.0,2799921927.0,309326278.0,,166636165498.0
20130904,164744972424.0,10667189067.0,9758460214.0,2814405924.0,326141151.0,,167559378348.0
20130905,165979329356.0,9804211049.0,8569854117.0,2760954500.0,279374936.0,,168740283856.0
20130906,166841574757.0,11281155028.0,10418909627.0,2758154510.0,387077105.0,,169599729267.0
20130909,170263953063.0,19419627776.0,15997249470.0,3326596369.0,643061268.0,,173590549432.0
20130910,173742910141.0,20039717034.0,16560759956.0,3327962635.0,534984688.0,,177070872776.0
20130911,175218296628.0,19066763751.0,17591377264.0,3342404054.0,434966296.0,,178560700682.0
20130912,178704168813.0,18661489213.0,15175617028.0,3574484088.0,535453455.0,,182278652901.0
20130913,180047463400.0,14794724049.0,13451429462.0,3247774810.0,360354435.0,,183295238210.0
20130916,182712428747.0,15316387321.0,12651421974.0,3159050563.0,379393184.0,,185871479310.0
20130917,184432606809.0,15108935690.0,13388757628.0,2863619152.0,315685231.0,,187296225961.0
20130918,183564952864.0,10866924948.0,11734578893.0,2705430781.0,353696624.0,,186270383645.0
20130923,186139026272.0,13746039404.0,11171965996.0,2853246774.0,369637645.0,,188992273046.0
20130924,187832693086.0,15891243985.0,14197577171.0,2728328302.0,386715705.0,,190561021388.0
20130925,188780192009.0,14754504704.0,13807005781.0,2709037025.0,368654953.0,,191489229034.0
20130926,189696837512.0,13657728519.0,12741083016.0,2451235734.0,355831218.0,,192148073246.0
20130927,189444140376.0,10876838276.0,11129535412.0,2338569970.0,317802283.0,,191782710346.0
20130930,187007772810.0,9374945480.0,11811313046.0,2277092903.0,246562420.0,,189284865713.0
20131008,190620546052.0,15019950957.0,11407177715.0,2507698233.0,384258607.0,,193128244285.0
20131009,193433461807.0,13769689813.0,10956774058.0,2456450737.0,375571559.0,,195889912544.0
20131010,195962993170.0,15182552559.0,12653021196.0,2354044553.0,340165921.0,,198317037723.0
20131011,197583295389.0,15382323544.0,13762021325.0,2467334758.0,441604632.0,,200050630147.0
20131014,200189301778.0,16401031686.0,13795025297.0,2495987584.0,393230731.0,,202685289362.0
20131015,202446094767.0,14754585887.0,12497792898.0,2497712626.0,344150755.0,,204943807393.0
20131016,202459072287.0,14308912267.0,14295934747.0,2307926333.0,352876240.0,,204766998620.0
20131017,203294640806.0,11697484959.0,10861916440.0,2324039569.0,314307037.0,,205618680375.0
20131018,202632187972.0,9052738286.0,9715191120.0,2392196627.0,340294381.0,,205024384599.0
20131021,204341953702.0,13903779523.0,12194013793.0,2472862227.0,464469181.0,,206814815929.0
20131022,205600238723.0,14930082234.0,13671797213.0,2448248584.0,407944680.0,,208048487307.0
20131023,205582514365.0,12942644847.0,12960369205.0,2381959619.0,473153968.0,,207964473984.0
20131024,206258104969.0,9279885380.0,8604294776.0,2350893103.0,366287337.0,,208608998072.0
20131025,206294779848.0,10652188072.0,10615513193.0,2233689869.0,338160431.0,,208528469717.0
20131028,207060004715.0,8194772139.0,7429547272.0,2273933933.0,325363016.0,,209333938648.0
20131029,205671288019.0,12384293585.0,13773010281.0,2334651767.0,518587949.0,,208005939786.0
20131030,205960182509.0,10483842273.0,10194947783.0,2493786032.0,477256380.0,,208453968541.0
20131031,205743564821.0,9119163699.0,9335781387.0,2410668233.0,363523110.0,,208154233054.0
20131101,204392050866.0,7333884215.0,8685398170.0,2426487149.0,336480756.0,,206818538015.0
20131104,205076226328.0,7331468487.0,6647293025.0,2477597195.0,299001952.0,,207553823523.0
20131105,205472045476.0,8215742533.0,7819923385.0,2496007077.0,368508807.0,,207968052553.0
20131106,205683423245.0,9209313933.0,8997936164.0,2429767206.0,375285339.0,,208113190451.0
20131107,205764221280.0,7550981079.0,7470183044.0,2345686986.0,323705640.0,,208109908266.0
20131108,205288449011.0,7553280095.0,8029052364.0,2135590463.0,333473813.0,,207424039474.0
20131111,205042273510.0,6425591468.0,6671766969.0,2177365481.0,307234108.0,,207219638991.0
20131112,204586680613.0,7050099028.0,7505691925.0,2366914676.0,334986582.0,,206953595289.0
20131113,203714786414.0,7971881104.0,8843775303.0,2291868589.0,298198432.0,,206006655003.0
20131114,204094642394.0,8086155715.0,7706299735.0,2432882670.0,391075257.0,,206527525064.0
20131115,204613488552.0,12875770762.0,12356924604.0,2471550714.0,475180877.0,,207085039266.0
20131118,206617132564.0,17385149820.0,15381505808.0,3031303176.0,590106038.0,,209648435740.0
20131119,208019451901.0,14291513606.0,12889194269.0,2945513244.0,358409734.0,,210964965145.0
20131120,209551620382.0,11941657028.0,10409488547.0,2899116267.0,301975097.0,,212450736649.0
20131121,210072572200.0,14047646788.0,13526694970.0,2836659491.0,446905061.0,,212909231691.0
20131122,209874858137.0,12613775426.0,12811489489.0,2790740399.0,361300354.0,,212665598536.0
20131125,210513952379.0,11502984333.0,10863890091.0,2766978465.0,386004112.0,,213280930844.0
20131126,211631484011.0,10115487484.0,8997955852.0,2740380984.0,352605025.0,,214371864995.0
20131127,212898156243.0,13499390746.0,12232718514.0,2796133632.0,512622586.0,,215694289875.0
20131128,213683293087.0,15322298770.0,14537161926.0,2760348375.0,501833255.0,,216443641462.0
20131129,214338911415.0,12276834363.0,11621216035.0,2658498226.0,303102807.0,,216997409641.0
20131202,214501095497.0,18825414865.0,18663230783.0,2871419826.0,583814195.0,,217372515323.0
20131203,215434592177.0,11588419026.0,10654922346.0,2875096546.0,397853341.0,,218309688723.0
20131204,217474470295.0,16912819278.0,14872941160.0,2920550103.0,634296804.0,,220395020398.0
20131205,218992823965.0,13270367701.0,11752014031.0,2908320533.0,484020701.0,,221901144498.0
20131206,219018926924.0,11386150208.0,11360047249.0,2687886724.0,425520920.0,,221706813648.0
20131209,219870191278.0,10295777349.0,9444512995.0,2691086939.0,444643920.0,,222561278217.0
20131210,220430882924.0,10904198792.0,10343507146.0,2719960237.0,413847769.0,,223150843161.0
20131211,221251487178.0,11396977221.0,10576372967.0,2439830624.0,319960864.0,,223691317802.0
