date,financing_balance,financing_purchase,financing_redeem,securities_lending_balance,securities_lending_sell,securities_lending_shares,margin_balance
20131204,109631851835.0,8373810515.0,8032503035.0,1373522515.0,151914615.0,,111005374350.0
20131205,109926434622.0,7213238970.0,6918656183.0,1316872113.0,85137015.0,,111243306735.0
20131206,109948679907.0,6240539856.0,6218294571.0,1273403764.0,66223473.0,,111222083671.0
20131209,110759190047.0,6546339489.0,5735829349.0,1287738664.0,88466784.0,,112046928711.0
20131210,111345274365.0,6647166227.0,6061081909.0,1297537290.0,130911120.0,,112642811655.0
20131211,111492453115.0,6043913331.0,5896734581.0,1199937534.0,76588396.0,,112692390649.0
20131212,111937430556.0,5799900378.0,5354922937.0,1227162480.0,90897525.0,,113164593036.0
20131213,111840127972.0,5220758720.0,5318061304.0,1172186697.0,78399078.0,,113012314669.0
20131216,111963376295.0,6070913915.0,5947665592.0,1129512305.0,94397223.0,,113092888600.0
20131217,112372299375.0,4937862080.0,4528939000.0,1159358888.0,110812571.0,,113531658263.0
20131218,112391488844.0,4359318314.0,4340128845.0,1144735020.0,90505621.0,,113536223864.0
20131219,112642522114.0,4918980901.0,4667947631.0,1111889346.0,86290837.0,,113754411460.0
20131220,112576999415.0,4674084066.0,4739606765.0,1035595339.0,108998701.0,,113612594754.0
20131223,112607483627.0,4321763745.0,4291279533.0,1024918935.0,87966302.0,,113632402562.0
20131224,112901535143.0,4702808267.0,4408756751.0,1078102137.0,120680093.0,,113979637280.0
20131225,113599276616.0,5055376006.0,4357634533.0,1088008027.0,91063321.0,,114687284643.0
20131226,114226332960.0,5753362290.0,5126305946.0,1086356127.0,130772672.0,,115312689087.0
20131227,114248007896.0,5383625087.0,5361950151.0,1100931431.0,139638577.0,,115348939327.0
20131230,115481481588.0,6065625465.0,4832151773.0,1042044684.0,66144194.0,,116523526272.0
20131231,115491348382.0,5575720624.0,5565853830.0,1115029877.0,144110355.0,,116606378259.0
20140102,116098519468.0,6186930404.0,5579759318.0,1074252669.0,77237844.0,,117172772137.0
20140103,115981385912.0,6661531106.0,6778664662.0,1058100295.0,65587202.0,,117039486207.0
20140106,116407848924.0,6108909995.0,5682446983.0,1063119637.0,89056337.0,,117470968561.0
20140107,116999398760.0,5072496788.0,4480946952.0,1085256420.0,68741545.0,,118084655180.0
20140108,117577564832.0,7189370956.0,6611204884.0,1142752205.0,103822313.0,,118720317037.0
20140109,118033548830.0,7671101895.0,7215117897.0,1143927355.0,155373314.0,,119177476185.0
20140110,118283934583.0,5533141953.0,5282756200.0,1032734206.0,102515325.0,,119316668789.0
20140113,118268115191.0,5039179023.0,5054998415.0,1059510565.0,120611819.0,,119327625756.0
20140114,118531153414.0,5685888294.0,5422850071.0,1092400422.0,114265606.0,,119623553836.0
20140115,118769845710.0,5747191790.0,5508499494.0,1134639027.0,83137199.0,,119904484737.0
20140116,119012776963.0,5843328386.0,5600397133.0,1123940064.0,91952561.0,,120136717027.0
20140117,119334437800.0,5664614712.0,5342953875.0,1017359788.0,82592107.0,,120351797588.0
20140120,119787905416.0,5210375287.0,4756907671.0,986907634.0,87480843.0,,120774813050.0
20140121,120137128712.0,6142686877.0,5793463581.0,985368930.0,75167940.0,,121122497642.0
20140122,120500016341.0,8616028369.0,8253140740.0,1024227238.0,136690373.0,,121524243579.0
20140123,121140756328.0,8902240777.0,8261500790.0,1060126180.0,143343171.0,,122200882508.0
20140124,121213812624.0,8995284717.0,8922228421.0,1029533404.0,128326820.0,,122243346028.0
20140127,121879708837.0,9497700275.0,8831804062.0,975807669.0,114283082.0,,122855516506.0
20140128,121958918427.0,7086046341.0,7006836751.0,946928720.0,94101741.0,,122905847147.0
20140129,121453515825.0,7297243101.0,7802645703.0,913093909.0,65758301.0,,122366609734.0
20140130,119293796172.0,6235793741.0,8395513394.0,826943536.0,39800609.0,,120120739708.0
20140207,121492862105.0,8299119920.0,6100053987.0,968990967.0,109354274.0,,122461853072.0
20140210,123683414094.0,12285135501.0,10094583512.0,1040094430.0,148274537.0,,124723508524.0
20140211,126089509278.0,13504503311.0,11098408127.0,1052163889.0,157467063.0,,127141673167.0
20140212,127778649968.0,10830429225.0,9141288535.0,1080941258.0,90153677.0,,128859591226.0
20140213,129043098043.0,12112911009.0,10848462934.0,1082165251.0,144813706.0,,130125263294.0
20140214,129064195108.0,8433086184.0,8411989119.0,1087396806.0,84583392.0,,130151591914.0
20140217,130763434575.0,11733437266.0,10034197799.0,1130397610.0,140405762.0,,131893832185.0
20140218,132564178922.0,11885801473.0,10085057126.0,1125231062.0,180988848.0,,133689409984.0
20140219,133479632626.0,11188319569.0,10272865865.0,1175471771.0,180395166.0,,134655104397.0
20140220,134302624574.0,10870380122.0,10047388174.0,1147789110.0,181881652.0,,135450413684.0
20140221,134211467314.0,7939942137.0,8031099397.0,1043791123.0,104777528.0,,135255258437.0
20140224,135112215913.0,9342781426.0,8442032827.0,982857528.0,161490062.0,,136095073441.0
20140225,134552028367.0,11445235276.0,12005422822.0,915513985.0,156194354.0,,135467542352.0
20140226,134337867051.0,8080390067.0,8294551383.0,903647007.0,156064700.0,,135241514058.0
20140227,133836437720.0,9550317478.0,10051746809.0,947769242.0,151805227.0,,134784206962.0
20140228,133000754390.0,7143021269.0,7978704599.0,972451074.0,173240638.0,,133973205464.0
20140303,133291795071.0,7656299094.0,7365258413.0,1030030936.0,127438940.0,,134321826007.0
20140304,133965321608.0,7909021682.0,7235495145.0,1027792955.0,156310455.0,,134993114563.0
20140305,134516959625.0,7474754048.0,6923116031.0,1041012803.0,153991321.0,,135557972428.0
20140306,134721363189.0,7516807984.0,7312404420.0,1036205414.0,156518646.0,,135757568603.0
20140307,133932830874.0,7248556165.0,8037088480.0,1063205875.0,122851674.0,,134996036749.0
20140310,133288015533.0,7180649471.0,7825464812.0,1016380843.0,169828007.0,,134304396376.0
20140311,132752990778.0,5589980928.0,6125005683.0,1069149681.0,215491341.0,,133822140459.0
20140312,131929800058.0,6716508212.0,7539698932.0,1124373854.0,224718677.0,,133054173912.0
20140313,131694749107.0,5745231872.0,5980282823.0,1207806318.0,190379982.0,,132902555425.0
20140314,131263686372.0,5374764793.0,5805827528.0,1176438641.0,118797340.0,,132440125013.0
20140317,131453468039.0,6249357558.0,6059575891.0,1235208907.0,113493086.0,,132688676946.0
20140318,132072359605.0,7096260882.0,6477369316.0,1251376072.0,104026377.0,,133323735677.0
20140319,132753825164.0,6827086333.0,6145620774.0,1174282213.0,95654090.0,,133928107377.0
20140320,132937562110.0,7219817924.0,7036080978.0,1164110380.0,169760877.0,,134101672490.0
20140321,133114506226.0,8008018711.0,7831074595.0,971871568.0,181015824.0,,134086377794.0
20140324,133546362047.0,7948086882.0,7516231061.0,1020324375.0,169842637.0,,134566686422.0
20140325,134110825920.0,7125330842.0,6560866969.0,1029099678.0,163354256.0,,135139925598.0
20140326,134477255344.0,6158261226.0,5791831802.0,1039102876.0,84285435.0,,135516358220.0
20140327,134592397119.0,6938487874.0,6823346099.0,1029003305.0,131951514.0,,135621400424.0
20140328,133999279906.0,6606989111.0,7200106324.0,969704793.0,159297456.0,,134968984699.0
20140331,133734521787.0,4618715517.0,4883473636.0,985226831.0,100407703.0,,134719748618.0
20140401,133390670334.0,4577911116.0,4921762569.0,1042988390.0,124636959.0,,134433658724.0
20140402,133063941990.0,5766793833.0,6093522177.0,1112260465.0,158103194.0,,134176202455.0
20140403,133266368132.0,5755484640.0,5553058498.0,1096118712.0,129037928.0,,134362486844.0
20140404,132678299281.0,5244207881.0,5832276732.0,1095067920.0,84568006.0,,133773367201.0
20140408,132832828796.0,7172488244.0,7017958729.0,1119306715.0,163546654.0,,133952135511.0
20140409,133258482601.0,7179173806.0,6753520001.0,1141455100.0,102100265.0,,134399937701.0
20140410,134157615960.0,9721965982.0,8822832623.0,1177767503.0,160691382.0,,135335383463.0
20140411,134427843354.0,7682016877.0,7411789483.0,1190500159.0,114487245.0,,135618343513.0
20140414,135011278285.0,6733850992.0,6150416061.0,1200534770.0,106894758.0,,136211813055.0
20140415,135400244985.0,7261566971.0,6872600271.0,1134328933.0,108258900.0,,136534573918.0
20140416,135732364471.0,5624550997.0,5292431511.0,1144112306.0,139721537.0,,136876476777.0
20140417,136136680454.0,5861805002.0,5457489019.0,1110772034.0,115551331.0,,137247452488.0
20140418,135570980904.0,4948413204.0,5514112754.0,1071888428.0,142758958.0,,136642869332.0
20140421,135292011116.0,6377622122.0,6656591910.0,1045036641.0,131998473.0,,136337047757.0
20140422,135486243127.0,6197465066.0,6003233055.0,1055835797.0,158156189.0,,136542078924.0
20140423,135294175728.0,4943074933.0,5135142332.0,1075230690.0,128211400.0,,136369406418.0
20140424,135275532849.0,5136860178.0,5155503057.0,1066785475.0,180459037.0,,136342318324.0
20140425,134406598384.0,5154826661.0,6023761126.0,1013876499.0,122099699.0,,135420474883.0
20140428,133801873694.0,5345715474.0,5950440164.0,967639455.0,134167644.0,,134769513149.0
20140429,133078486817.0,4038666972.0,4762053849.0,996146109.0,117434492.0,,134074632926.0
20140430,131777501297.0,3354883748.0,4655869268.0,992298412.0,85448605.0,,132769799709.0
20140505,132144419353.0,4242917102.0,3875999046.0,1040644207.0,137345399.0,,133185063560.0
20140506,132556981545.0,5209048970.0,4796486778.0,1065537912.0,135869421.0,,133622519457.0
20140507,132324345893.0,4395146429.0,4627782081.0,1069801213.0,126907243.0,,133394147106.0
20140508,132360616064.0,4709314220.0,4673044049.0,1075643580.0,125619544.0,,133436259644.0
20140509,132010438866.0,4360540111.0,4710717309.0,1054300715.0,137488099.0,,133064739581.0
20140512,132405875755.0,6852276820.0,6456839931.0,1126213064.0,171586979.0,,133532088819.0
20140513,132650109536.0,5632371472.0,5388137691.0,1139520839.0,114169492.0,,133789630375.0
20140514,132568689405.0,4261432959.0,4342853090.0,1157814565.0,117127909.0,,133726503970.0
20140515,132375602143.0,4658832444.0,4851919706.0,1115878535.0,101648479.0,,133491480678.0
20140516,131855897962.0,3932660093.0,4452364274.0,1129708911.0,127070249.0,,132985606873.0
20140519,131564116814.0,3910163399.0,4201944547.0,1077349574.0,87946720.0,,132641466388.0
20140520,131225946557.0,4146618248.0,4484788505.0,1068728335.0,81932309.0,,132294674892.0
20140521,131425531346.0,4189820434.0,3990235645.0,1075045093.0,86253647.0,,132500576439.0
20140522,131151919689.0,5267616850.0,5541228507.0,1102100256.0,116013876.0,,132254019945.0
20140523,130608288131.0,4934800746.0,5478432304.0,1078785628.0,110891481.0,,131687073759.0
20140526,130924185168.0,6789314445.0,6473417408.0,1124346645.0,123558308.0,,132048531813.0
20140527,130855393558.0,5545951695.0,5614743305.0,1146483842.0,112279862.0,,132001877400.0
20140528,131188336481.0,7447429512.0,7114486589.0,1179940990.0,174157350.0,,132368277471.0
20140529,131519772934.0,7191625222.0,6860188769.0,1122651594.0,135087554.0,,132642424528.0
20140530,131185022857.0,6496001132.0,6830751209.0,1108008383.0,109460775.0,,132293031240.0
20140603,131331394313.0,6321806884.0,6175435428.0,1137059983.0,89238519.0,,132468454296.0
20140604,131973265674.0,6020879826.0,5379008465.0,1100665089.0,104263156.0,,133073930763.0
20140605,131978587266.0,5877935372.0,5872613780.0,1134439831.0,91724672.0,,133113027097.0
20140606,131997487341.0,6206517925.0,6187617850.0,1097655164.0,70188691.0,,133095142505.0
20140609,132433746205.0,6088547697.0,5652288833.0,1125568617.0,130652812.0,,133559314822.0
20140610,132665627006.0,7245413081.0,7013532280.0,1197410234.0,148772958.0,,133863037240.0
20140611,132749429540.0,7225228382.0,7141425848.0,1223682335.0,146137557.0,,133973111875.0
20140612,133166994651.0,6896910949.0,6479345838.0,1225110922.0,89134697.0,,134392105573.0
20140613,133262832272.0,8201708068.0,8105870447.0,1222813706.0,128378528.0,,134485645978.0
20140616,134393068952.0,8964080087.0,7833843407.0,1277084362.0,116462706.0,,135670153314.0
20140617,136299717016.0,8660445341.0,6753797277.0,1201539381.0,146807753.0,,137501256397.0
20140618,137891876951.0,8205915553.0,6613755618.0,1150559712.0,192074464.0,,139042436663.0
20140619,138334689643.0,8237475729.0,7794663037.0,1010792411.0,111803012.0,,139345482054.0
20140620,138219049841.0,5561681024.0,5677320826.0,1007739279.0,90966317.0,,139226789120.0
20140623,138216533467.0,5997731871.0,6000248245.0,1062524752.0,155652664.0,,139279058219.0
20140624,138153448439.0,6237284859.0,6300369887.0,1103211566.0,150655892.0,,139256660005.0
20140625,138654302742.0,6176755759.0,5675901456.0,1096243772.0,156205066.0,,139750546514.0
20140626,138775464865.0,7726380809.0,7605218686.0,1101034269.0,115057866.0,,139876499134.0
20140627,138582906260.0,8394341466.0,8586900071.0,1074805098.0,117355698.0,,139657711358.0
20140630,139675360518.0,9355325114.0,8262870856.0,1133248305.0,174366071.0,,140808608823.0
20140701,140301846226.0,9543534714.0,8917049006.0,1119316381.0,110867708.0,,141421162607.0
20140702,141214732779.0,9523569906.0,8610683353.0,1146852290.0,198266807.0,,142361585069.0
20140703,142431849206.0,10888132802.0,9671016375.0,1178304375.0,240041598.0,,143610153581.0
20140704,143036468752.0,9990288764.0,9385669218.0,1149594805.0,144420011.0,,144186063557.0
20140707,144732310202.0,10082135244.0,8386293794.0,1164342730.0,197555620.0,,145896652932.0
20140708,146058741454.0,10280355447.0,8953924195.0,1173817561.0,173199190.0,,147232559015.0
20140709,146858751178.0,11256492049.0,10456482325.0,1115310851.0,133057290.0,,147974062029.0
20140710,147918438249.0,9671896576.0,8612209505.0,1106517378.0,142060185.0,,149024955627.0
20140711,148434713823.0,9086575841.0,8570300267.0,1099447305.0,112566092.0,,149534161128.0
20140714,149705817334.0,11352731283.0,10081627772.0,1100989778.0,193860759.0,,150806807112.0
20140715,150398955359.0,11128919228.0,10435781203.0,1149593656.0,221531826.0,,151548549015.0
20140716,151107413961.0,9576239699.0,8867781097.0,1180895088.0,149483130.0,,152288309049.0
20140717,151453736609.0,7511188507.0,7164865859.0,1147108624.0,124124114.0,,152600845233.0
20140718,150656631387.0,7389383370.0,8186488592.0,1186869113.0,162606318.0,,151843500500.0
20140721,151122355870.0,7627013884.0,7161289401.0,1201726716.0,140226373.0,,152324082586.0
20140722,151433243819.0,9607476528.0,9296588579.0,1279172339.0,246962277.0,,152712416158.0
20140723,152861324301.0,10718692223.0,9290611741.0,1237764367.0,250529581.0,,154099088668.0
20140724,153504405640.0,12019984434.0,11376903095.0,1261619597.0,241870828.0,,154766025237.0
20140725,153400798150.0,10490987981.0,10594595471.0,1303921447.0,202168875.0,,154704719597.0
20140728,152256189541.0,14856621970.0,16001230579.0,1499143179.0,285211467.0,,153755332720.0
20140729,152833431488.0,15019480387.0,14442238440.0,1567598445.0,236272484.0,,154401029933.0
20140730,154590068304.0,14150818664.0,12394181848.0,1591042130.0,215434361.0,,156181110434.0
20140731,156553677865.0,13803857773.0,11840248212.0,1631115901.0,210603987.0,,158184793766.0
20140801,156453118772.0,13972960532.0,14073519625.0,1601948793.0,191597082.0,,158055067565.0
20140804,157788137497.0,12928829401.0,11593810676.0,1706992424.0,211735811.0,,159495129921.0
20140805,159016516470.0,15054580464.0,13826201491.0,1692680249.0,168441321.0,,160709196719.0
20140806,160502620399.0,14936898893.0,13450794964.0,1631808491.0,204993796.0,,162134428890.0
20140807,161586436400.0,14176843064.0,13093027063.0,1520801547.0,175790858.0,,163107237947.0
20140808,161773588797.0,11536925743.0,11349773346.0,1470083027.0,139121493.0,,163243671824.0
20140811,162852733564.0,13302118470.0,12222973703.0,1596942406.0,203306995.0,,164449675970.0
20140812,164974841167.0,14514746240.0,12392638637.0,1551015900.0,144979980.0,,166525857067.0
20140813,167461113601.0,15741495340.0,13255222906.0,1565459972.0,240788437.0,,169026573573.0
20140814,169134129287.0,14596155139.0,12923139453.0,1513634094.0,168002928.0,,170647763381.0
20140815,169486106208.0,13672194354.0,13320217433.0,1572690419.0,226489824.0,,171058796627.0
20140818,171787204800.0,16689123260.0,14388024668.0,1588702350.0,168231021.0,,173375907150.0
20140819,172847992920.0,18320059671.0,17259271551.0,1619974688.0,182014235.0,,174467967608.0
20140820,174787344145.0,16411051741.0,14471700516.0,1633109695.0,181494836.0,,176420453840.0
20140821,176790093199.0,16340018547.0,14337269493.0,1586285318.0,169538019.0,,178376378517.0
20140822,177595643285.0,15309048202.0,14503498116.0,1575603853.0,175002277.0,,179171247138.0
20140825,179750871827.0,15622385752.0,13467157210.0,1529420073.0,182164554.0,,181280291900.0
20140826,181687145410.0,15185454933.0,13249181350.0,1451348148.0,214768868.0,,183138493558.0
20140827,183263199094.0,12104512169.0,10528458485.0,1389626303.0,231029323.0,,184652825397.0
20140828,186179508950.0,12610666124.0,9694356268.0,1291279446.0,231813936.0,,187470788396.0
20140829,187066201291.0,9827926694.0,8941234353.0,1274282107.0,111888671.0,,188340483398.0
20140901,189148341022.0,13977770282.0,11895630551.0,1321860139.0,187673739.0,,190470201161.0
20140902,188988952878.0,17264400270.0,17423788414.0,1433345687.0,165024299.0,,190422298565.0
20140903,189182008296.0,18933623110.0,18740567692.0,1528541918.0,204244224.0,,190710550214.0
20140904,191599924958.0,19599953843.0,17182037181.0,1571388551.0,155221797.0,,193171313509.0
20140905,192230401519.0,19640827736.0,19010351175.0,1592383729.0,180145500.0,,193822785248.0
20140909,194952306356.0,19112781349.0,16390876512.0,1608174042.0,198947757.0,,196560480398.0
20140910,197804122291.0,18128204651.0,15276388716.0,1596092247.0,187249541.0,,199400214538.0
20140911,200627702338.0,22874034263.0,20050454216.0,1581467642.0,208754236.0,,202209169980.0
20140912,201790280729.0,16344150919.0,15181572528.0,1554256128.0,234936228.0,,203344536857.0
20140915,205422474650.0,20366110750.0,16733916829.0,1570580292.0,223888251.0,,206993054942.0
20140916,206778495582.0,23540331174.0,22184310242.0,1476789752.0,226005533.0,,208255285334.0
20140917,208199324898.0,15957228262.0,14536398946.0,1516400393.0,158615872.0,,209715725291.0
20140918,209395171107.0,14248555754.0,13052709545.0,1556774977.0,166779283.0,,210951946084.0
20140919,209664826746.0,13817407150.0,13547751511.0,1538033117.0,106434562.0,,211202859863.0
20140922,213381690141.0,17125294379.0,13408430984.0,1414659491.0,111081677.0,,214796349632.0
20140923,216433330722.0,16211241348.0,13159600767.0,1487059958.0,172176897.0,,217920390680.0
20140924,221650790476.0,22662607837.0,17445148083.0,1473263454.0,201095042.0,,223124053930.0
20140925,225681032296.0,24352569715.0,20322327895.0,1410691750.0,155541367.0,,227091724046.0
20140926,227206882365.0,18470982053.0,16945131984.0,1390607533.0,143645440.0,,228597489898.0
20140929,226368010070.0,19185419168.0,20024291463.0,1411802865.0,134641727.0,,227779812935.0
20140930,221183132346.0,16812119186.0,21996996910.0,1318105923.0,91187362.0,,222501238269.0
20141008,228208036824.0,24801851916.0,17776947438.0,1540895789.0,181038568.0,,229748932613.0
20141009,232733934061.0,26982269155.0,22456371918.0,1588835014.0,160306738.0,,234322769075.0
20141010,235240705935.0,23571897590.0,21065125716.0,1600021913.0,182999272.0,,236840727848.0
20141013,238718075412.0,21202583287.0,17725213810.0,1580212717.0,196221256.0,,240298288129.0
20141014,241097505816.0,20909159330.0,18529728926.0,1619385808.0,194682992.0,,242716891624.0
20141015,243708517436.0,21055176792.0,18444165172.0,1636057649.0,217288843.0,,245344575085.0
20141016,244007042999.0,21055221732.0,20756696169.0,1644464491.0,208607520.0,,245651507490.0
20141017,243931556370.0,18757948350.0,18833434979.0,1555945854.0,178042461.0,,245487502224.0
20141020,245220110697.0,15458021594.0,14169467267.0,1662995442.0,232678904.0,,246883106139.0
20141021,246365692928.0,15982971644.0,14837389413.0,1579397419.0,113356760.0,,247945090347.0
20141022,247833277989.0,15329574777.0,13861989716.0,1489942521.0,159191250.0,,249323220510.0
20141023,250370954468.0,16045968146.0,13508291667.0,1329591072.0,201829828.0,,251700545540.0
20141024,251332983613.0,12568279885.0,11606250740.0,1267486313.0,128737306.0,,252600469926.0
20141027,252916459729.0,12885339079.0,11301862963.0,1248420527.0,183860123.0,,254164880256.0
20141028,251306469383.0,16557603324.0,18167593670.0,1383416639.0,215771487.0,,252689886022.0
20141029,251830402363.0,23970392094.0,23446459114.0,1504530459.0,240339363.0,,253334932822.0
20141030,253395341460.0,22137209086.0,20572269989.0,1606838649.0,228130385.0,,255002180109.0
20141031,253259536186.0,22500570555.0,22636375829.0,1645781655.0,263297877.0,,254905317841.0
20141103,255658025353.0,21355091937.0,18956602770.0,1718135827.0,266343384.0,,257376161180.0
20141104,258290310680.0,22491184008.0,19858898681.0,1756780883.0,215364486.0,,260047091563.0
20141105,260594884943.0,20987436212.0,18682861949.0,1790499789.0,219635509.0,,262385384732.0
20141106,261977486810.0,18383625835.0,17001023968.0,1762640409.0,172237176.0,,263740127219.0
20141107,262233726193.0,25019734450.0,24763495067.0,1757450550.0,252284263.0,,263991176743.0
20141110,263599380069.0,22310332417.0,20944678541.0,1852427880.0,270261491.0,,265451807949.0
20141111,264328693624.0,28073319217.0,27344005662.0,1763847091.0,258814994.0,,266092540715.0
20141112,264919682375.0,17142506870.0,16551518119.0,1859825486.0,237642773.0,,266779507861.0
20141113,265676217340.0,22517557164.0,21761022199.0,1857395270.0,264024902.0,,267533612610.0
20141114,266181873622.0,16068029189.0,15562372907.0,1775241387.0,199022944.0,,267957115009.0
20141117,267342627179.0,17043638187.0,15882884630.0,1812735062.0,225378604.0,,269155362241.0
20141118,268351515901.0,14862522482.0,13853633760.0,1755251272.0,178058197.0,,270106767173.0
20141119,269405793692.0,17096805905.0,16042528114.0,1771528058.0,191242443.0,,271177321750.0
20141120,270730793831.0,15319797385.0,13994797246.0,1775076736.0,140775754.0,,272505870567.0
20141121,271672855406.0,19657481810.0,18715420235.0,1716778801.0,223698056.0,,273389634207.0
20141124,278405738436.0,34954091461.0,28221208431.0,1746093244.0,336917391.0,,280151831680.0
20141125,283420919136.0,32469707549.0,27454526849.0,1761501506.0,267335640.0,,285182420642.0
20141126,287575797759.0,33420588560.0,29265709937.0,1826268166.0,252625282.0,,289402065925.0
20141127,288079438888.0,33734596483.0,33230955354.0,1914063295.0,269690700.0,,289993502183.0
20141128,289934216371.0,37849678582.0,35994901099.0,1987144178.0,299036412.0,,291921360549.0
20141201,293170546376.0,35872122585.0,32635792580.0,2059722118.0,286926186.0,,295230268494.0
20141202,294527445532.0,34348297767.0,32991398611.0,2133764989.0,275500849.0,,296661210521.0
20141203,297569545429.0,50318919860.0,47276819963.0,2111661061.0,309540337.0,,299681206490.0
20141204,304103426914.0,51221931387.0,44688049902.0,2248152394.0,312031713.0,,306351579308.0
20141205,305619301293.0,54407472156.0,52891597777.0,2109259405.0,287757854.0,,307728560698.0
20141208,312025936835.0,50853489641.0,44446854099.0,2293215519.0,366153701.0,,314319152354.0
20141209,314472401276.0,60506193793.0,58059729352.0,1984107319.0,337941775.0,,316456508595.0
20141210,314842016854.0,39157124060.0,38787508482.0,2072611552.0,303101831.0,,316914628406.0
20141211,317130122385.0,37899510038.0,35611404507.0,2127206495.0,232298472.0,,319257328880.0
20141212,317342860758.0,32936080725.0,32723342352.0,2099936678.0,230269902.0,,319442797436.0
20141215,320561784841.0,35588227437.0,32369303354.0,2111951458.0,229232481.0,,322673736299.0
20141216,323932822626.0,38453978168.0,35082940383.0,2198618522.0,343519347.0,,326131441148.0
20141217,328402340960.0,43066419642.0,38596901308.0,2143780566.0,279891170.0,,330546121526.0
20141218,330563940557.0,34059840272.0,31898240675.0,2008214912.0,316837289.0,,332572155469.0
20141219,332887991493.0,35368656188.0,33044605252.0,1872487066.0,340102717.0,,334760478559.0
20141222,333117999016.0,36497842145.0,36267834622.0,1891669889.0,301243510.0,,335009668905.0
20141223,330834683231.0,24242924569.0,26526240354.0,1833442059.0,276853395.0,,332668125290.0
20141224,328550084368.0,21361323013.0,23645921876.0,1683814097.0,223066427.0,,330233898465.0
20141225,327672264887.0,21369685576.0,22247505057.0,1865345672.0,294727242.0,,329537610559.0
20141226,327402063637.0,28614849447.0,28885050697.0,2020274211.0,255053986.0,,329422337848.0
20141229,329726505575.0,34808467204.0,32484025266.0,2019141043.0,238802841.0,,331745646618.0
20141230,329254424765.0,27279943983.0,27752024793.0,2003342173.0,212808474.0,,331257766938.0
20141231,327068013659.0,26844068469.0,29030479575.0,2069543360.0,206231236.0,,329137557019.0
20150105,329575457077.0,38277263968.0,35769820550.0,2217097425.0,290786402.0,,331792554502.0
20150106,330337451354.0,37065808766.0,36303814489.0,2275278509.0,234959735.0,,332612729863.0
20150107,333570682580.0,30805638905.0,27572407679.0,2340163403.0,204113638.0,,335910845983.0
20150108,334537113612.0,28316028226.0,27349597194.0,2248088027.0,209058725.0,,336785201639.0
20150109,334096183516.0,29236879032.0,29677809128.0,2076584482.0,261141219.0,,336172767998.0
20150112,336071465357.0,24331316036.0,22356034195.0,1985929255.0,234181290.0,,338057394612.0
20150113,337225655535.0,22634216323.0,21480026145.0,1968502622.0,246749378.0,,339194158157.0
20150114,341201284890.0,23342662784.0,19367033429.0,1885368528.0,225359998.0,,343086653418.0
20150115,343792509454.0,23670699950.0,21079475386.0,1960122114.0,250484696.0,,345752631568.0
20150116,344702543733.0,29221750218.0,28311715939.0,2021372924.0,231980680.0,,346723916657.0
20150119,340806323416.0,31304297213.0,35200517530.0,1670336448.0,234662006.0,,342476659864.0
20150120,340126356514.0,31398009953.0,32077976855.0,1781817717.0,336107596.0,,341908174231.0
20150121,341025863121.0,38564665690.0,37665159083.0,2097482947.0,386802664.0,,343123346068.0
20150122,344239309794.0,35282495509.0,32069048836.0,2215205369.0,305167079.0,,346454515163.0
20150123,345978090123.0,34841262077.0,33102481748.0,2122592943.0,248725551.0,,348100683066.0
20150126,348777876608.0,31920558738.0,29120772253.0,2257850624.0,288242119.0,,351035727232.0
20150127,350754154067.0,35437544742.0,33461267283.0,2147278973.0,249811362.0,,352901433040.0
20150128,351851747816.0,29225212133.0,28127618384.0,2053256497.0,244789757.0,,353905004313.0
20150129,352732777953.0,24539193611.0,23658163474.0,1972118240.0,273910756.0,,354704896193.0
20150130,351955320963.0,24095669842.0,24873126832.0,1879167301.0,238686387.0,,353834488264.0
20150202,352561010716.0,21344037815.0,20738348062.0,1756294688.0,213413158.0,,354317305404.0
20150203,352958981329.0,25631316321.0,25233345708.0,1900281199.0,256240585.0,,354859262528.0
20150204,354705059515.0,28895466563.0,27149388377.0,1881711629.0,277211245.0,,356586771144.0
20150205,357390541396.0,35743098208.0,33057616327.0,1831424701.0,306153041.0,,359221966097.0
20150206,358519133183.0,26222898191.0,25094306404.0,1601486889.0,276209853.0,,360120620072.0
20150209,361064738115.0,23153875152.0,20608270220.0,1563247989.0,374575849.0,,362627986104.0
20150210,366237990662.0,23874968775.0,18701716228.0,1583915766.0,333712665.0,,367821906428.0
20150211,368845039520.0,26694491460.0,24087442602.0,1610231794.0,269864795.0,,370455271314.0
20150212,368826323472.0,26286269049.0,26304985097.0,1605529923.0,222629340.0,,370431853395.0
20150213,360003378069.0,31880587339.0,40703532742.0,1643148312.0,282465937.0,,361646526381.0
20150216,359694721711.0,35912607418.0,36221263776.0,1725771717.0,269441277.0,,361420493428.0
20150217,352316072724.0,31013959715.0,38392608702.0,1679482887.0,172001322.0,,353995555611.0
20150225,364632460913.0,37884632567.0,25568244378.0,1778216882.0,215292471.0,,366410677795.0
20150226,368651595358.0,34216148792.0,30197014347.0,1892189423.0,250854806.0,,370543784781.0
20150227,371532933772.0,37019956379.0,34138617965.0,1909555786.0,237175728.0,,373442489558.0
20150302,379682012989.0,50204155827.0,42055076610.0,2043880922.0,364993497.0,,381725893911.0
20150303,387698010985.0,51158018793.0,43142020797.0,1945233104.0,321906050.0,,389643244089.0
20150304,393446997427.0,42690922863.0,36941936421.0,2026477899.0,339268584.0,,395473475326.0
